fighter,score,Peak_score
Marcelo Mello,2.622963980002032,2.622963980002032
Fabio Mello,-10.0,-10.0
Vanessa Melo,-27.31599667225155,-10.0
Antonio Mendes,-20.0,-10.0
Chad Mendes,35.824753383962054,53.10102990946264
Augusto Mendes,-16.073541908011308,-6.073541908011307
Eddie Mendez,-7.67254592850216,3.32745407149784
Mateus Mendonca,-24.469687992809302,3.530312007190699
Luis Mendoza,-11.0,-11.0
Pietro Menga,0.0,-1000.0
Alonzo Menifield,-4.195308988446859,16.160877755505496
Ivan Menjivar,-54.54324004663037,-10.0
Dave Menne,-42.70294057644813,7.2970594235518735
Steve Mensing,-10.0,-10.0
Buck Meredith,-11.0,-11.0
Adam Meredith,0.0,-1000.0
Nick Meregali,0.0,-1000.0
Joe Merritt,-10.0,-10.0
Jeremiah Metcalf,-19.171356100891902,-11.0
Jonathan Meunier,-7.145590357874431,-7.145590357874431
Yaotzin Meza,-32.88356528680513,-6.781766860378351
Guy Mezger,-39.75025322811349,12.395077739702616
Jonathan Micallef,3.723056909134655,3.723056909134655
Brandon Michaels,-11.0,-11.0
Andreas Michailidis,-25.156614419728115,-5.156614419728113
David Michaud,-15.336417728225324,-4.3364177282253245
Chris Mickle,-10.0,-10.0
Zachary Micklewright,-14.553488067244185,5.446511932755815
Kristof Midoux,-21.0,-11.0
Keith Mielke,-10.0,-10.0
Chris Mierzwiak,-10.0,-10.0
Gabriel Miglioli,0.0,-1000.0
Bojan Mihajlovic,-30.0,-10.0
Billy Miles,-11.0,-11.0
Pat Miletich,2.7401562523736906,21.213990521988922
Curtis Millender,-0.7389635214922414,20.26103647850776
Phillip Miller,9.333387432784622,9.333387432784622
Jason Miller,-31.357666545254652,1.8994058419048683
Dan Miller,-19.560340793823755,30.229097187484278
Jim Miller,-33.268152566719266,49.65395238053017
Cole Miller,-38.318225308980715,7.253645695636938
Henry Miller,-38.222476343008836,-8.22247634300884
Micah Miller,-18.021834809104966,7.750894455396059
Aaron Miller,0.0,-1000.0
Mo Miller,3.530312007190699,3.530312007190699
Juliana Miller,-16.225614082267498,3.7743859177325003
Eddy Millis,-11.0,-11.0
Che Mills,-2.62479886330474,3.7743859177325003
Adam Milstead,-15.009382059047848,2.990617940952153
Alberto Mina,5.525575617214649,15.525575617214649
Vitaly Minakov,0.0,-1000.0
Darrick Minner,-40.74573146631764,-10.745731466317645
Mike Minniger,0.0,-1000.0
Ikuhisa Minowa,-69.0722638849927,10.456337977483155
Carlton Minus,-20.0,-10.0
Stipe Miocic,78.51278790848585,88.51278790848585
Frank Mir,-15.807018045941817,35.11179133300893
Juan Miranda,-11.0,-11.0
Mario Miranda,-24.178916934105533,-4.178916934105533
Vitor Miranda,-26.254355250437357,3.7456447495626453
Gabriel Miranda,-15.297535447324442,-5.297535447324441
Damir Mirenic,-10.0,-10.0
Kazuo Misaki,-31.14899365240166,3.0490047833707736
Toby Misech,-10.0,-10.0
Dokonjonosuke Mishima,-34.95723090514272,-4.722036083220578
Felix Lee Mitchell,-31.0,-11.0
David Mitchell,-30.418713605322004,-10.0
Danny Mitchell,-20.0,-10.0
Brad Mitchell,0.0,-1000.0
Clay Mitchell,0.0,-1000.0
Bryce Mitchell,18.33622585401679,33.3953949236797
Maurice Mitchell,-11.0,-11.0
Terrence Mitchell,-20.0,-10.0
Roman Mitichyan,-6.213085240431065,3.786914759568935
Matt Mitrione,-11.731812084531953,17.43652449066534
Eiji Mitsuoka,-26.603980585585514,-6.603980585585515
Hiromitsu Miura,-22.818851458058326,-2.8188514580583277
Jonathan Mix,2.9524036605232955,2.9524036605232955
Tomoya Miyashita,3.6825664634636923,3.6825664634636923
Kazuyuki Miyata,-12.603663972252928,6.396336027747072
Motoki Miyazawa,-10.0,-10.0
Takeya Mizugaki,-47.43566650371744,-7.429745275681931
 Mizuki,-2.321324356766665,4.609760712929211
Tatsuya Mizuno,-27.922486774175784,-10.0
Roxanne Modafferi,-71.87002480037862,-11.0
Bobby Moffett,-13.84817549049425,4.151824509505751
Bronson Mohika,0.0,-1000.0
Nate Mohr,-29.225161075701372,-8.225161075701372
Renato Moicano,31.809426610731137,31.809426610731137
Thiago Moises,-13.948940670861068,5.172158393448344
Muhammad Mokaev,65.62745887829293,65.62745887829293
Ashkan Mokhtarian,-20.0,-10.0
Suman Mokhtarian,-20.0,-10.0
Dan Molina,0.11000000000000001,0.11000000000000001
Jeff Molina,16.155669093868255,16.155669093868255
Rudyard Moncayo,-11.0,-11.0
Hidetaka Monma,-10.0,-10.0
Jeff Monson,-22.34766521748217,2.9782179919519827
Darrell Montague,-30.0,-10.0
Andrew Montanez,-6.615402809877587,-6.615402809877587
Augusto Montano,-15.663641845687241,4.336358154312759
Erick Montano,-16.942363223879752,4.0576367761202485
Nicco Montano,-7.297098392141676,2.702901607858324
Antonio Monteiro,-10.0,-10.0
Alberto Montes,3.590402531285475,3.590402531285475
Steve Montgomery,-20.0,-10.0
James Moontasri,-28.99799674794766,-1.6615790197223337
Homer Moore,-11.0,-11.0
Todd Moore,-36.059169069662914,-10.0
Nate Moore,-6.367447585201719,8.38175570905639
Dustin Moore,0.0,-1000.0
Taylor Moore,-10.0,-10.0
Sergio Moraes,-1.6908626002146967,31.02627028647276
Marlon Moraes,4.614650437288951,45.254507458852075
Sheymon Moraes,-17.889758947779246,2.110241052220754
John Moraga,0.38085741858526845,10.983690320494244
Ricardo Morais,-17.407261729410543,-10.0
Leonardo Morales,-21.0,-10.0
Albert Morales,-37.58002577987232,-6.580025779872321
Joseph Morales,-12.672275861700925,5.327724138299076
Vince Morales,-51.30293594252045,-10.41303014705094
Omar Morales,-17.923222711969082,16.80180951287132
Michael Morales,38.6402170297671,38.6402170297671
Sarah Moras,-50.19121238612192,3.2640023011686132
Christian Morecraft,-21.37493968435616,-1.3749396843561605
Joe Moreira,-7.428505546265367,-7.428505546265367
Richardson Moreira,-18.0,-10.0
Gisele Moreira,2.6892406859110434,2.6892406859110434
Vinicius Moreira,-35.60112012351554,5.398879876484454
Jesse Moreng,-11.0,-11.0
Brandon Moreno,73.27814642751628,73.27814642751628
Mike Moreno,-10.0,-10.0
Dan Moret,-30.0,-10.0
Sammy Morgan,-50.0,-10.0
Peggy Morgan,-10.0,-10.0
Alexander Morgan,-11.0,-11.0
Alex Morono,-8.59482302280014,21.360615611703018
Maryna Moroz,-31.000308185786942,7.129280678368675
Sergey Morozov,5.661593008414164,5.661593008414164
Brad Morris,-20.0,-10.0
Scott Morris,-7.18868509572968,2.8113149042703207
Anthony Morrison,-22.0,-11.0
Jack Morrison,-11.0,-11.0
Harry Moskowitz,-18.0,-8.0
Carlos Mota,-10.0,-10.0
Miki Motono,-10.0,-10.0
Juan Mott,-11.0,-11.0
Nikolas Motta,-2.200099339395585,5.873760273130314
Flavio Luiz Moura,-22.0,-11.0
Eduarda Moura,0.7951028792849648,8.795102879284965
Gegard Mousasi,96.38645198525776,96.38645198525776
Kris Moutinho,-20.0,-10.0
Kin Moy,0.0,-1000.0
Jamie Moyle,-17.322008944594895,2.6779910554051045
Askar Mozharov,-10.0,-10.0
Garrett Mueller,0.0,-1000.0
Lauren Mueller,-25.620544953367343,5.379455046632659
Belal Muhammad,128.12146135151607,128.12146135151607
Fazlo Mulabitinovic,0.0,-1000.0
Quinn Mulhern,-16.345304021782702,3.654695978217296
James Mulheron,-10.0,-10.0
Jamie Mullarkey,-30.252515962807664,-6.193346893144749
Jim Mullen,-10.0,-10.0
Melissa Mullins,-3.312388860734127,3.157299132075174
Pedro Munhoz,2.161829281152208,38.53889213603152
Andre Muniz,28.618875982767506,41.11284616528538
Mark Munoz,2.220192959994579,31.848019141749198
Alexander Munoz,4.373000731392564,14.532036808079983
Johnny Munoz,-31.965935902559558,-6.302294056872316
Andy Murad,0.0,-1000.0
Olivier Murad,6.705404567245113,6.705404567245113
Makhmud Muradov,-3.2946907749765755,13.82375848190997
Kazunari Murakami,-7.19056762424808,2.8094323757519204
Ryuichi Murata,-11.0,-11.0
Kanako Murata,-17.177817188494775,2.8221828115052245
Ailiya Muratbek,0.0,-1000.0
Vince Murdock,-10.0,-10.0
Samandar Murodov,20.594331371471586,20.594331371471586
Tom Murphy,2.9256664905651357,2.9256664905651357
Ian Murphy,-11.0,-11.0
Jon Murphy,-10.0,-10.0
Lauren Murphy,-24.556943403913507,-8.0
Patrick Murphy,-5.842700867924826,3.157299132075174
Lerone Murphy,58.00241888119551,58.00241888119551
Lee Murray,-2.3333184079344864,7.666681592065514
Jesse Murray,-10.0,-10.0
Khalid Murtazaliev,5.446511932755815,5.446511932755815
Azamat Murzakanov,28.417074564886846,28.417074564886846
Josias Musasa,5.6370141493789525,5.6370141493789525
Nicholas Musoke,-5.864932575797809,16.79239065112909
Andre Mussi,-10.0,-10.0
Magomed Mustafaev,5.36194620667383,15.714880997126428
Max Mustaki,-10.0,-10.0
Elvis Mutapcic,-20.0,-10.0
Fiona Muxlow,-11.0,-11.0
Ho Bae Myeon,-10.0,-10.0
Katsuhiko Nagata,-27.49877263870232,-6.498772638702322
Yuji Nagata,-20.0,-10.0
Greg Nagy,-10.0,-10.0
Logan Nail,0.0,-1000.0
Muhammad Naimov,3.144390090704551,14.144390090704551
Yukiya Naito,-10.0,-10.0
Yura Naito,-10.0,-10.0
Andrews Nakahara,-15.489331003861732,-5.489331003861731
Rin Nakai,-20.0,-10.0
Kazuhiro Nakamura,-20.938247153676198,1.9780690433155739
Keita Nakamura,-36.26749170774045,-10.0
Daisuke Nakamura,-28.52436535125652,1.4756346487434793
Yusaku Nakamura,-10.0,-10.0
Rinya Nakamura,26.45817107810172,26.45817107810172
Tokitaka Nakanishi,-4.975010860114605,5.024989139885395
Jutaro Nakao,4.393128347346126,14.393128347346126
Yoshihiro Nakao,8.545405069262848,14.25123787495651
Yui Chul Nam,-9.052828496758824,6.947171503241177
Tyson Nam,-36.495141562547815,-10.0
Rose Namajunas,43.978442709350546,57.28327554874606
Yasuhito Namekawa,-3.333649251770175,6.666350748229825
Nad Narimani,-5.615074634581356,14.384925365418644
Roger Narvaez,-13.294595432754887,-3.294595432754887
Fabio Nascimento,-21.0,-11.0
Allan Nascimento,-5.234308906884897,-5.234308906884897
Rodrigo Nascimento,-7.375990962006181,12.624009037993819
Bobby Nash,-30.0,-10.0
Reza Nasri,-10.0,-10.0
Nasrudin Nasrudinov,-11.0,-11.0
Pawel Nastula,-27.70583280569366,-10.0
Rafael Natal,-14.010958659313372,19.620669289755583
Kevin Natividad,-28.0,-10.0
Ismail Naurdiev,18.91805053154308,23.966082884384157
Danny Navarro,0.0,-1000.0
Marcio Navarro,0.0,-1000.0
Tafon Nchukwi,-27.650372223575783,7.44583941796391
Dustin Neace,-22.0,-11.0
Josh Neal,-31.0,-11.0
Joe Neal,0.0,-1000.0
Geoff Neal,35.67536564022989,53.810015587996574
Stanislav Nedkov,-13.15903607668742,7.8409639233125805
Josh Neer,-61.21559533923809,-3.824199066804616
Nicolae Negumereanu,1.7586328219005427,11.758632821900543
Steve Nelmark,-4.550644091580405,5.449355908419595
Shane Nelson,-12.988456292174275,7.011543707825725
Roy Nelson,-45.30620962857461,-1.0944134272354358
Gunnar Nelson,40.81101222157212,52.30569230208761
Kyle Nelson,-26.7376145593385,-10.0
Lissette Neri,0.0,-1000.0
Mario Neto,-10.0,-10.0
Antonio Braga Neto,-14.797878336080895,3.2021216639191046
Eduardo Neves,-21.0,-11.0
Julio Cesar Neves Jr.,0.0,-1000.0
Nick Newell,-10.0,-10.0
Journey Newson,-36.60398058558552,-10.0
Jeff Newton,-11.0,-11.0
Carlos Newton,-37.49395287913896,9.786720596217627
Emanuel Newton,0.0,-1000.0
Francis Ngannou,82.39854269456637,82.39854269456637
Ben Nguyen,-14.172065085445627,7.447208475996154
Steven Nguyen,-10.619705686506519,-0.6197056865065189
Alex Nicholson,-26.846361604108473,-6.846361604108474
Bo Nickal,19.506417689915445,19.506417689915445
Mike Nickels,2.939155251110975,13.939155251110975
Matheus Nicolau,6.370091362050331,36.37009136205033
Stewart Nicoll,-11.0,-11.0
Jaimelene Nievera,-10.0,-10.0
Khomkrit Niimi,0.0,-1000.0
Tom Niinimaki,-28.27844838601333,4.7215516139866684
Ramsey Nijem,-17.549648812794118,3.08400037850525
Hans Nijman,-11.0,-11.0
Fedor Nikolov,0.0,-1000.0
Jack Nilson,-7.428505546265367,-7.428505546265367
Mats Nilsson,-20.0,-10.0
Guangyou Ning,-8.9554040313689,9.0445959686311
Soichi Nishida,-11.0,-11.0
Yosuke Nishijima,-43.0,-10.0
Yamato Nishikawa,0.0,-1000.0
Akiyo Nishiura,-25.463565849047328,-7.463565849047329
Anthony Njokuani,-41.13243186655427,9.089379463088074
Chidi Njokuani,8.205560522880969,24.618938373865948
Derrick Noble,-10.0,-10.0
Kyle Noblitt,0.0,-1000.0
Pedro Nobre,0.0,-1000.0
Jacob Noe,2.580992917868114,2.580992917868114
Antonio Rodrigo Nogueira,61.970523483705776,98.95448539240529
Rogerio Nogueira,8.876472665998886,58.28381394192259
Alexandre Franca Nogueira,-10.0,-10.0
Talita Nogueira,0.0,-1000.0
Kyle Noke,-9.375972061322884,30.28133267305094
Tom Nolan,17.193427300316078,17.193427300316078
Nick Nolte,2.8520120976484016,2.8520120976484016
KJ Noons,-34.5752015972095,14.321349582991235
Sage Northcutt,17.65576267763533,17.65576267763533
Jan Nortje,-18.459941861818503,-8.459941861818503
Scott Norton,-11.0,-11.0
Shohei Nose,-21.030289461758624,6.969710538241375
Jonatas Novaes,-10.0,-10.0
Jason Novelli,-18.0,-10.0
Phillipe Nover,-50.29237784462,-10.0
Taiyilake Nueraji,5.762200891161514,5.762200891161514
Shayilan Nuerdanbieke,-17.995228431503996,3.004771568496002
Diego Nunes,-4.3270434067862364,18.20494074507593
Amanda Nunes,113.61299408330645,113.61299408330645
Nina Nunes,-15.86969521380986,2.3293228971519984
Istela Nunes,-40.0,-11.0
Josiane Nunes,-9.205311453917412,8.794688546082588
Diyar Nurgozhay,4.227270735498973,4.227270735498973
Khabib Nurmagomedov,103.51100841130264,103.51100841130264
Said Nurmagomedov,57.62746757944009,57.62746757944009
Abubakar Nurmagomedov,0.5152309129461905,8.51523091294619
Umar Nurmagomedov,68.13949963263754,68.13949963263754
Kennedy Nzechukwu,5.581984537210339,19.98873325315914
Jake O'Brien,-29.864191057817635,9.381689117041322
TJ O'Brien,-21.0,-10.0
Sean O'Connell,-41.01416875610978,-10.0
Dan O'Connor,0.0,-1000.0
Sean O'Haire,-10.0,-10.0
Sean O'Malley,76.44093398606041,86.44093398606041
Jeremiah O'Neal,0.0,-1000.0
Chuck O'Neil,-10.0,-10.0
Casey O'Neill,-1.7605430189961542,14.396071400731959
Brendan O'Reilly,-27.17987678974258,-7.179876789742581
Takahiro Oba,-11.0,-11.0
Nobuhiro Obiya,-20.0,-10.0
Jose Ochoa,0.0,-1000.0
Christian Ocon,-10.0,-10.0
Richard Odoms,0.0,-1000.0
Volkan Oezdemir,0.3407786929014387,16.55090637147289
Kaan Ofli,-10.0,-10.0
Naoya Ogawa,-10.974124475399439,11.025875524600561
Trey Ogden,18.877442111495615,18.877442111495615
Andy Ogle,-40.996359603626075,0.003640396373922883
Ho Taek Oh,0.0,-1000.0
Michiyoshi Ohara,-20.0,-10.0
Koji Oishi,-19.0,-9.0
Takayuki Okada,-11.0,-11.0
Yushin Okami,12.377439632340778,37.93092769958496
JJ Okanovich,2.91094174471179,2.91094174471179
Bolaji Oki,-4.460884279525647,6.539115720474353
Kazuki Okubo,-5.3500021909511295,-5.3500021909511295
Masakatsu Okuda,-10.0,-10.0
Aleksei Oleinik,-24.429105147215278,21.26624124681328
Michal Oleksiejczuk,-24.791174545531423,13.801223428112511
Rafaello Oliveira,-52.15530766503091,-6.227353635181223
Charles Oliveira,90.88978546756141,98.88978546756141
Jorge Oliveira,0.0,-1000.0
Ednaldo Oliveira,-21.0,-11.0
Alex Oliveira,-26.0418950649859,34.46461378013374
Maria Oliveira,-37.659466807547886,-10.0
Bruno Oliveira,-10.0,-10.0
Saimon Oliveira,-14.714799796109594,5.2852002038904065
Vinicius Oliveira,29.080410312255864,29.080410312255864
Ravena Oliveira,-10.0,-10.0
Wendell Oliveira Marques,-20.0,-10.0
Felipe Olivieri,-11.0,-11.0
Andy Ologun,-5.63770235068097,-5.63770235068097
Shana Olsen,-10.0,-10.0
Casey Olson,-3.918128562567741,-3.918128562567741
Dennis Olson,0.0,-1000.0
Cameron Olson,3.8941370927176933,3.8941370927176933
Gadzhi Omargadzhiev,-15.516286911110116,4.483713088889884
Alan Omer,-19.0,-8.0
Daniel Omielanczuk,-33.49865472073897,5.082343725273777
Michihiro Omigawa,-64.06770208405324,-10.0
David Onama,4.460161089549686,4.460161089549686
Charlie Ontiveros,-31.0,-11.0
Chibwikem Onyenegecha,3.87470846421751,3.87470846421751
Myktybek Orolbai,10.363728574419383,18.363728574419383
Sam Oropeza,3.5332878179582847,3.5332878179582847
Brian Ortega,25.616373298640696,47.6332372703468
Tito Ortiz,-11.641835965339894,36.35132843214917
Jorge Ortiz,-10.0,-10.0
Dustin Ortiz,28.07694503385794,38.07694503385794
Kenji Osawa,-17.51030505820918,-6.530913476549793
Ode Osbourne,-40.20477848767838,3.4730290452826917
Kurt Osiander,2.5572375011482436,2.5572375011482436
Nick Osipczak,-16.928737550223385,9.071262449776615
Nissen Osterneck,-18.0,-10.0
Rachael Ostovich,-29.03875141441265,2.9612485855873505
Pedro Otavio,-11.0,-11.0
Alexander Otsuka,-81.2766638337146,4.336358154312759
Takafumi Otsuka,-37.0,-10.0
Quemuel Ottoni,0.0,-1000.0
Zak Ottow,-20.46381355652007,2.807656912524725
Artur Oumakhanov,-10.0,-10.0
Sidney Outlaw,3.048898845260032,3.048898845260032
Alistair Overeem,34.92078156266024,44.92078156266024
Valentijn Overeem,-60.0809066744739,-10.0
Craig Oxley,-10.0,-10.0
Shungo Oyama,-67.09192738501413,-10.0
Ren Ozaki,-10.0,-10.0
Alptekin Ozkilic,-26.881438741141423,3.118561258858575
Raquel Pa'aluhi,-11.0,-11.0
Nick Pace,-22.73284971965069,-2.732849719650691
Larissa Pacheco,-21.0,-11.0
Angel Pacheco,-20.0,-10.0
Teemu Packalen,-23.48917380181672,-3.4891738018167198
George Pacurariu,0.0,-1000.0
Cyrillo Padilha,-7.298536008772445,2.7014639912275547
Gary Padilla,-8.0,-8.0
Fernando Padilla,1.534909763363176,6.2071856250641
Chris Padilla,27.528356842789854,27.528356842789854
Damacio Page,-37.27349354534093,6.726506454659065
Michael Page,-4.448668222071161,5.551331777928839
Dustin Pague,-41.78597067311248,-5.785970673112482
Josh Paiva,0.0,-1000.0
Raulian Paiva,-10.8440917348886,10.137567455353436
Dinis Paiva Jr.,-10.0,-10.0
Fredson Paixao,-20.644880337847134,-10.0
Luis Pajuelo,-7.105862907282306,3.8941370927176933
Jose Palacios,-18.40901177292349,2.590988227076512
Ricky Palacios,3.8544096421255696,3.8544096421255696
Bart Palaszewski,-31.311142604090595,1.8324571372653402
Sasha Palatnikov,-17.923897191918286,4.076102808081712
Soa Palelei,-18.926832040192032,-2.3950876854628707
Rousimar Palhares,52.932326393501356,64.30726607785752
Tulio Palhares,2.5714944537346334,2.5714944537346334
Stephen Palling,-11.0,-11.0
Eduardo Pamplona,-7.190751026234586,2.8092489737654143
Ruel Panales,-10.0,-10.0
Yuri Panferov,-11.0,-11.0
Alexandre Pantoja,67.08955189223492,67.08955189223492
Jared Papazian,-30.0,-9.0
Kathryn Paprocki,-10.0,-10.0
Joe Pardo,-11.0,-11.0
Bryan Pardoe,-31.0,-10.0
Remco Pardoel,-13.79878143428493,5.372574666606974
Ido Pariente,-11.0,-11.0
Josh Parisian,-28.063977516762417,14.490042934089217
Karo Parisyan,1.5532296783288544,21.553229678328854
Won Sik Park,-10.0,-10.0
JunYong Park,11.791247687290555,15.832909497570519
Harvey Park,-10.0,-10.0
HyunSung Park,15.343161419941993,15.343161419941993
Jae Hyun Park,-10.0,-10.0
Norman Parke,1.217145461258724,22.610645206395716
Ryan Parker,-11.0,-11.0
Larry Parker,-10.0,-10.0
Tyra Parker,-11.0,-11.0
Mick Parkin,24.10390289549009,24.10390289549009
Willie Parks,-10.0,-10.0
Jordan Parsons,0.0,-1000.0
Preston Parsons,-18.58886148249297,-4.126239726869686
Jonny Parsons,11.009236158442508,11.009236158442508
Onassis Parungao,2.5714944537346334,2.5714944537346334
Ramona Pascual,-30.0,-10.0
Billy Pasulatan,-10.0,-10.0
Jhonoven Pati,-10.0,-10.0
Windri Patilima,-10.0,-10.0
Jorge Patino,-30.0,-10.0
Russell Patrick,-10.0,-10.0
Claude Patrick,5.4636976605581395,13.46369766055814
Alan Patrick,-12.69038931665549,17.30961068334451
Michael Patt,-20.0,-10.0
Justin Patterson,0.0,-1000.0
Sam Patterson,4.809727615041178,4.809727615041178
Zac Pauga,-24.081067092560655,-4.081067092560655
Julio Paulino,-20.0,-10.0
Thomas Paull,-10.0,-10.0
Sergei Pavlovich,9.135262012082713,29.135262012082713
Pawel Pawlak,-14.018079549460595,-4.018079549460594
Estevan Payan,-23.70834743870789,6.291652561292112
Sarah Payant,0.0,-1000.0
Roland Payne,-10.0,-10.0
Jonathan Pearce,-5.208072870445694,26.791927129554306
Joe Pearson,-5.850088998699345,4.149911001300655
Ross Pearson,-52.677507913589686,15.583612706024072
Andre Pederneiras,-10.0,-10.0
Carlo Pedersoli Jr.,-16.477096935070804,3.5229030649291944
Matt Pedro,3.0281177990866923,3.0281177990866923
Tyson Pedro,-21.75143199917028,13.74831453341174
Trevor Peek,-15.807312749870881,8.273754342689774
Willie Peeters,-11.0,-11.0
Filip Pejic,-11.0,-11.0
Kurt Pellegrino,0.5057863506154767,18.505786350615477
Yan Pellerin,-11.0,-11.0
Julianna Pena,16.430325773001897,22.968889433741747
Luis Pena,0.09075614900380069,7.829873902538431
Felipe Pena,0.0,-1000.0
Matej Penaz,-11.0,-11.0
Sherman Pendergarst,-10.0,-10.0
Drew Pendleton,3.4544566075013003,3.4544566075013003
Cathal Pendred,15.870729513941235,33.870729513941235
BJ Penn,-23.350981930246455,53.30105253985861
Jessica Penne,-46.31392392872368,10.12423553937359
Nick Penner,-20.0,-10.0
Justin Pennington,-11.0,-11.0
Raquel Pennington,8.881823106433316,16.881823106433316
Tecia Pennington,-25.864032688245942,10.020393063272731
Jerron Peoples,-20.0,-10.0
Godofredo Pepey,-28.538282352714727,-4.633331149569048
Ray Perales,-11.0,-11.0
Robert Peralta,-12.461996734658168,10.60915027196686
Viviane Pereira,-14.630896302690068,5.369103697309932
Michel Pereira,53.72513132278563,63.72513132278563
Alex Pereira,109.79573556727232,109.79573556727232
Daniel Pereira,0.0,-1000.0
Luciano Pereira,0.0,-1000.0
Rolando Perez,-17.951101154739966,-10.0
Philip Perez,3.276039791147181,3.276039791147181
Erik Perez,24.51964548414784,24.51964548414784
Alejandro Perez,-1.467565985633879,23.018903283456194
Frankie Perez,-25.695632792842936,-5.695632792842938
Jose Perez,0.0,-1000.0
Alex Perez,-0.5124861632409274,29.817694918648755
Markus Perez,-31.55779576640471,-1.557795766404709
Ailin Perez,8.608162494451026,8.608162494451026
Anthony Perosh,-45.088591719071715,-10.0
Thiago Perpetuo,-12.61824429094361,8.38175570905639
Hernani Perpetuo,-18.0,-8.0
Jay Perrin,-41.0,-10.0
Mike Perry,-40.63140388304225,12.986975252926388
Raphael Pessoa,-15.92795402984969,-5.9279540298496896
Viktor Pesta,-36.00873348154967,-5.008733481549673
Leiticia Pestova,-10.0,-10.0
Tony Petarra,-10.0,-10.0
Tommy Petersen,-11.0,-11.0
Thomas Petersen,1.5749476905364101,5.579250567165342
Cory Peterson,-11.0,-11.0
Steven Peterson,-30.425484047960616,-8.0
Vitor Petrino,23.42812255769922,34.42812255769922
Andre Petroski,8.694700976278998,20.9295212877287
Armen Petrosyan,-3.029720274662065,17.970279725337935
Ivana Petrovic,-9.417004563809718,-1.4170045638097175
Seth Petruzelli,-38.842700867924826,-10.0
Peter Petties,-10.0,-10.0
Anthony Pettis,14.248315543765074,52.591801978109466
Sergio Pettis,10.525312158503239,26.92449693954048
Forrest Petz,-39.39388369261536,3.881550743113455
Dino Pezao,-10.0,-10.0
Cody Pfister,-28.101798426426782,-7.101798426426781
Nam Phan,-76.28547037305975,-8.0
Constantinos Philippou,0.06247397821286427,19.429936706360213
Wayne Phillips,-1.247817315479109,6.752182684520891
Dave Phillips,-11.0,-11.0
Aaron Phillips,-41.0,-10.0
Elizabeth Phillips,-23.387355290057485,-8.0
John Phillips,-47.2256140822675,-11.0
Kyler Phillips,25.47828608647123,35.47828608647123
Mario Piazzon,0.0,0.0
Nick Pica,0.0,-1000.0
Nick Piccininni,-4.28952214910832,3.71047785089168
Adam Piccolotti,0.0,-1000.0
Vinc Pichel,-9.663963774810746,10.336036225189254
Brad Pickett,-42.43593059219059,29.317379541265275
Jamie Pickett,-82.3022895098378,-11.0
Fabiola Pidroni,0.0,-1000.0
Oskar Piechota,-19.134601581527463,12.865398418472536
Nick Piedmont,0.0,-1000.0
Mike Pierce,31.802473611528704,52.802473611528704
Joao Pierini,-10.0,-10.0
Jonathan Piersma,-10.0,-10.0
Sean Pierson,2.5807051989798264,4.227270735498973
Domingo Pilarte,-11.557959715491528,6.442040284508472
Paddy Pimblett,40.46662932072723,40.46662932072723
Daniel Pineda,-54.57596933130788,7.624853554788443
Jesus Pinedo,-5.663641845687241,4.336358154312759
Pingyuan Liu,-11.541943702882262,6.4580562971177375
Luana Pinheiro,-21.66006397774521,9.33993602225479
Mario Pinto,3.8941370927176933,3.8941370927176933
Gaetano Pirrello,-21.0,-11.0
Maki Pitolo,-44.80312991026704,3.6635822717746755
Dmitry Poberezhets,0.0,-1000.0
Jamal Pogues,20.540515036298032,24.66675476316772
Ross Pointon,-33.0,-11.0
Dustin Poirier,126.31480222551738,137.31480222551738
Igor Pokrajac,-51.71386657454737,-0.7138665745473656
John Polakowski,-8.895966569819013,2.1040334301809867
Julia Polastri,-11.49009809551864,-4.50960682970464
Brandon Polcare,0.0,-1000.0
Mike Polchlopek,-10.0,-10.0
Santiago Ponzinibbio,27.900500513443788,60.72906901902549
Grigory Popov,-18.0,-10.0
Alexander Poppeck,-10.0,-10.0
Felipe Portela,-10.0,-10.0
Parker Porter,-24.845953883337735,2.9967469845870887
Ihor Potieria,-31.484914960804957,5.675343681732211
Callan Potter,-16.19063198651689,-6.19063198651689
Dylan Potter,-11.0,-11.0
Ruan Potts,-30.0,-10.0
Devin Powell,-24.49877263870232,-10.0
Marcin Prachnio,-42.900261236533545,-10.0
Wagner Prado,-22.0,-11.0
Francisco Prado,-7.461630523139618,2.5383694768603817
Trevor Prangley,-41.815851626179196,7.002602666228967
Ricardo Prasel,-10.0,-10.0
Carlo Prater,-26.605511020374372,-8.60551102037437
Carlos Prates,27.829939390779646,27.829939390779646
Michel Prazeres,50.45236253956287,71.45236253956287
Philip Preece,-10.0,-10.0
Kyle Prepolec,-20.0,-10.0
Dorian Price,-11.0,-11.0
Chris Price,-21.0,-10.0
Niko Price,-23.624381336403573,25.241206748595083
Shane Primm,-11.0,-11.0
Brent Primus,0.0,-1000.0
Jiri Prochazka,19.87282782531419,31.869187428940265
Lara Procopio,-13.459046548314253,-2.4590465483142534
Joe Proctor,-23.194040451873924,3.5661089417879497
Cole Province,-15.603980585585514,-5.603980585585515
Daniel Puder,11.717662783148725,11.717662783148725
Lucie Pudilova,-65.31108609738575,-4.0732869885472605
Claudio Puelles,0.56671716631962,18.56671716631962
Juan Puerta,11.375490357348987,11.375490357348987
Bubba Pugh,0.0,-1000.0
Juan Manuel Puig,-20.0,-10.0
Hugh Pulley,0.0,-1000.0
